date,hour,holiday,workingday,weekday,weather_type,temp,ftemp,humidity,wind_speed,casual,subscribed,usage
2012-05-26,20,0,0,6,2,0.74,0.6818,0.55,0.19399999999999998,412,456,868
2012-05-26,21,0,0,6,2,0.72,0.6818,0.62,0.19399999999999998,400,453,853
2012-05-26,22,0,0,6,1,0.7,0.6667,0.74,0.2537,344,354,698
2012-05-26,23,0,0,6,1,0.7,-,0.74,0.2537,144,342,486
2012-05-27,0,0,0,0,2,0.68,-,0.69,0.1642,192,267,459
2012-05-27,1,0,0,0,1,0.66,0.6212,0.74,0.2239,68,183,251
2012-05-27,2,0,0,0,1,0.64,0.6061,0.73,0.2239,64,135,199
2012-05-27,3,0,0,0,1,0.64,0.6061,0.73,0.1642,44,75,119
2012-05-27,4,0,0,0,1,0.62,0.5758,0.83,0.19399999999999998,16,21,37
2012-05-27,5,0,0,0,1,0.62,0.5758,0.83,0.19399999999999998,8,15,23
2012-05-27,6,0,0,0,1,0.62,0.5758,0.83,0.1642,32,42,74
2012-05-27,7,0,0,0,1,0.62,0.5606,0.88,0.1642,88,90,178
2012-05-27,8,0,0,0,1,0.64,0.5758,0.83,0.19399999999999998,276,246,522
2012-05-27,9,0,0,0,1,0.66,0.6061,0.83,0.2239,520,420,940
2012-05-27,10,0,0,0,1,0.68,-,0.74,0.2537,836,645,1481
2012-05-27,11,0,0,0,1,0.72,0.6818,0.66,0.2239,1072,753,1825
2012-05-27,12,0,0,0,1,0.74,0.6970000000000001,0.66,0.2537,1204,807,2011
2012-05-27,13,0,0,0,1,0.76,0.7121,0.58,0.19399999999999998,1080,684,1764
2012-05-27,14,0,0,0,1,0.76,0.7121,0.58,0.2537,1268,690,1958
2012-05-27,15,0,0,0,1,0.78,0.7121,0.52,0.2836,1160,735,1895
2012-05-27,16,0,0,0,1,0.78,0.7121,0.52,0.2836,1032,729,1761
2012-05-27,17,0,0,0,1,0.78,0.7121,0.49,0.2985,1100,741,1841
2012-05-27,18,0,0,0,1,0.76,0.7121,0.58,0.2985,1064,756,1820
2012-05-27,19,0,0,0,1,0.76,0.7121,0.58,0.19399999999999998,920,636,1556
2012-05-27,20,0,0,0,1,0.74,0.6818,0.55,0.1642,672,672,1344
2012-05-27,21,0,0,0,3,0.66,-,0.69,0.4179,256,237,493
2012-05-27,22,0,0,0,3,0.62,-,0.83,0.0,36,150,186
2012-05-27,23,0,0,0,3,0.62,0.5758,0.83,0.1343,124,195,319
2012-05-28,0,1,0,1,1,0.62,0.5758,0.83,0.2239,84,132,216
2012-05-28,1,1,0,1,2,0.62,0.5909,0.78,0.2985,56,135,191
2012-05-28,2,1,0,1,1,0.6,0.5606,0.83,0.2239,80,84,164
2012-05-28,3,1,0,1,1,0.62,0.5909,0.73,0.1642,24,36,60
2012-05-28,4,1,0,1,1,0.6,0.5758,0.78,0.1343,8,12,20
2012-05-28,5,1,0,1,1,0.6,0.5758,0.78,0.1343,16,15,31
2012-05-28,6,1,0,1,1,0.62,-,0.73,0.1642,24,42,66
2012-05-28,7,1,0,1,1,0.62,-,0.78,0.1045,96,129,225
2012-05-28,8,1,0,1,1,0.66,0.6212,0.69,0.0,248,279,527
2012-05-28,9,1,0,1,1,0.7,-,0.61,0.0,484,426,910
2012-05-28,10,1,0,1,1,0.7,0.6515,0.61,0.0,756,525,1281
2012-05-28,11,1,0,1,1,0.72,0.6818,0.66,0.1343,1016,666,1682
2012-05-28,12,1,0,1,1,0.76,0.7121,0.62,0.1343,932,876,1808
2012-05-28,13,1,0,1,1,0.8,0.7879,0.63,0.2836,1088,852,1940
2012-05-28,14,1,0,1,1,0.8,0.7879,0.63,0.2836,952,681,1633
2012-05-28,15,1,0,1,1,0.82,0.7879,0.56,0.2985,724,837,1561
2012-05-28,16,1,0,1,1,0.82,0.7879,0.56,0.3284,892,834,1726
2012-05-28,17,1,0,1,1,0.82,0.7879,0.56,0.2985,632,741,1373
2012-05-28,18,1,0,1,1,0.8,0.7727,0.59,0.2985,528,753,1281
2012-05-28,19,1,0,1,1,0.8,0.7576,0.55,0.2985,592,741,1333
2012-05-28,20,1,0,1,1,0.78,0.7424,0.62,0.2985,456,609,1065
2012-05-28,21,1,0,1,1,0.76,-,0.66,0.2836,264,543,807
2012-05-28,22,1,0,1,1,0.74,0.6970000000000001,0.7,0.1642,188,330,518
2012-05-28,23,1,0,1,1,0.72,0.6970000000000001,0.74,0.1642,88,180,268
2012-05-29,0,0,1,2,1,0.7,-,0.79,0.19399999999999998,48,99,147
2012-05-29,1,0,1,2,1,0.7,0.6667,0.79,0.19399999999999998,4,39,43
2012-05-29,2,0,1,2,1,0.68,0.6364,0.83,0.1343,0,24,24
2012-05-29,3,0,1,2,1,0.68,-,0.79,0.2836,4,6,10
2012-05-29,4,0,1,2,1,0.66,0.6061,0.78,0.2239,0,15,15
2012-05-29,5,0,1,2,1,0.66,0.6061,0.78,0.2239,4,96,100
2012-05-29,6,0,1,2,1,0.66,0.6061,0.78,0.2239,36,435,471
2012-05-29,7,0,1,2,1,0.66,0.6061,0.78,0.2239,76,1293,1369
2012-05-29,8,0,1,2,1,0.7,-,0.74,0.19399999999999998,184,1764,1948
2012-05-29,9,0,1,2,1,0.72,0.6818,0.7,0.2537,104,693,797
2012-05-29,10,0,1,2,1,0.74,0.6970000000000001,0.7,0.2985,268,348,616
2012-05-29,11,0,1,2,1,0.76,0.7121,0.62,0.2985,200,441,641
2012-05-29,12,0,1,2,1,0.8,0.7576,0.55,0.3284,224,543,767
2012-05-29,13,0,1,2,1,0.82,-,0.52,0.3881,252,528,780
2012-05-29,14,0,1,2,1,0.82,0.7727,0.52,0.4179,320,474,794
2012-05-29,15,0,1,2,1,0.82,0.7727,0.49,0.3881,284,555,839
2012-05-29,16,0,1,2,1,0.82,0.7727,0.49,0.4925,292,960,1252
2012-05-29,17,0,1,2,1,0.82,-,0.46,0.4179,428,2022,2450
2012-05-29,18,0,1,2,1,0.8,0.7424,0.49,0.4925,312,1896,2208
2012-05-29,19,0,1,2,1,0.78,-,0.52,0.3582,276,1371,1647
2012-05-29,20,0,1,2,3,0.7,0.6515,0.61,0.5224,144,504,648
2012-05-29,21,0,1,2,3,0.6,0.5455,0.88,0.4478,12,204,216
2012-05-29,22,0,1,2,2,0.62,0.5606,0.88,0.0896,8,159,167
2012-05-29,23,0,1,2,3,0.62,0.5455,0.94,0.0,40,120,160
2012-06-03,0,0,0,0,1,0.54,-,0.6,0.1642,108,426,534
2012-06-03,1,0,0,0,1,0.54,0.5152,0.56,0.1343,84,300,384
2012-06-03,2,0,0,0,1,0.52,0.5,0.59,0.1045,88,201,289
2012-06-03,3,0,0,0,1,0.52,0.5,0.63,0.1045,64,102,166
2012-06-03,4,0,0,0,1,0.5,0.4848,0.72,0.0896,4,36,40
2012-06-03,5,0,0,0,1,0.5,0.4848,0.68,0.0,4,33,37
2012-06-03,6,0,0,0,1,0.46,-,0.82,0.1045,24,48,72
2012-06-03,7,0,0,0,1,0.5,0.4848,0.68,0.1045,24,87,111
2012-06-03,8,0,0,0,1,0.54,-,0.6,0.0896,120,330,450
2012-06-03,9,0,0,0,1,0.6,0.6212,0.46,0.19399999999999998,280,690,970
2012-06-03,10,0,0,0,1,0.62,-,0.43,0.2239,508,831,1339
2012-06-03,11,0,0,0,1,0.64,0.6212,0.41,0.2537,796,936,1732
2012-06-03,12,0,0,0,1,0.66,-,0.39,0.2985,1104,1224,2328
2012-06-03,13,0,0,0,1,0.68,0.6364,0.36,0.2836,1060,1263,2323
2012-06-03,14,0,0,0,1,0.68,-,0.36,0.3284,1068,1233,2301
2012-06-03,15,0,0,0,1,0.7,0.6364,0.34,0.0,944,1224,2168
2012-06-03,16,0,0,0,1,0.7,0.6364,0.34,0.2985,904,1308,2212
2012-06-03,17,0,0,0,1,0.7,-,0.34,0.2537,768,1158,1926
2012-06-03,18,0,0,0,1,0.7,0.6364,0.34,0.2537,612,1029,1641
2012-06-03,19,0,0,0,1,0.68,-,0.34,0.2836,464,1011,1475
2012-06-03,20,0,0,0,1,0.66,0.6212,0.39,0.19399999999999998,336,690,1026
2012-06-03,21,0,0,0,1,0.62,0.6212,0.43,0.1642,264,540,804
2012-06-03,22,0,0,0,1,0.62,0.6212,0.5,0.3881,244,495,739
2012-06-03,23,0,0,0,1,0.58,0.5455,0.53,0.1045,104,246,350
2012-06-04,0,0,1,1,1,0.58,0.5455,0.53,0.0,44,114,158
2012-06-04,1,0,1,1,3,0.56,0.5303,0.6,0.1642,16,30,46
2012-06-04,2,0,1,1,1,0.56,0.5303,0.6,0.2239,4,30,34
2012-06-04,3,0,1,1,2,0.56,-,0.6,0.1642,0,15,15
2012-06-04,4,0,1,1,1,0.54,-,0.64,0.0896,8,18,26
2012-06-04,5,0,1,1,1,0.52,0.5,0.68,0.0,8,99,107
2012-06-04,6,0,1,1,1,0.52,0.5,0.68,0.0,16,405,421
2012-06-04,7,0,1,1,1,0.56,0.5303,0.6,0.2239,52,1512,1564
2012-06-04,8,0,1,1,1,0.6,0.6212,0.49,0.2239,88,1929,2017
2012-06-04,9,0,1,1,1,0.62,0.6212,0.43,0.2836,152,732,884
2012-06-04,10,0,1,1,1,0.64,0.6212,0.41,0.4627,268,360,628
2012-06-04,11,0,1,1,1,0.64,0.6212,0.38,0.4925,284,504,788
2012-06-04,12,0,1,1,1,0.64,0.6212,0.41,0.4478,248,660,908
2012-06-04,13,0,1,1,1,0.64,0.6212,0.41,0.3582,340,567,907
2012-06-04,14,0,1,1,1,0.62,-,0.41,0.4925,336,558,894
2012-06-04,15,0,1,1,1,0.66,-,0.39,0.2985,308,645,953
2012-06-04,16,0,1,1,1,0.66,0.6212,0.39,0.4627,292,1125,1417
2012-06-04,17,0,1,1,1,0.64,0.6212,0.38,0.4478,404,2199,2603
2012-06-04,18,0,1,1,1,0.64,0.6212,0.38,0.3881,412,2157,2569
2012-06-04,19,0,1,1,1,0.62,0.6212,0.38,0.4179,364,1662,2026
2012-06-04,20,0,1,1,1,0.6,0.6212,0.4,0.3582,284,1170,1454
2012-06-04,21,0,1,1,1,0.58,0.5455,0.49,0.2537,160,675,835
2012-06-04,22,0,1,1,1,0.56,0.5303,0.52,0.2836,164,381,545
2012-06-04,23,0,1,1,1,0.58,0.5455,0.49,0.2985,32,234,266
2012-06-05,0,0,1,2,1,0.54,0.5152,0.68,0.4179,24,84,108
2012-06-05,1,0,1,2,2,0.52,0.5,0.77,0.3284,8,54,62
2012-06-05,2,0,1,2,3,0.52,0.5,0.72,0.2985,0,24,24
2012-06-05,3,0,1,2,3,0.5,0.4848,0.82,0.19399999999999998,0,15,15
2012-06-05,4,0,1,2,3,0.5,0.4848,0.82,0.19399999999999998,4,12,16
2012-06-05,5,0,1,2,3,0.48,0.4697,0.82,0.1642,4,105,109
2012-06-05,6,0,1,2,1,0.48,0.4697,0.82,0.2537,28,531,559
2012-06-05,7,0,1,2,1,0.48,0.4697,0.77,0.2985,116,1620,1736
2012-06-05,8,0,1,2,2,0.48,0.4697,0.77,0.2239,120,2040,2160
2012-06-05,9,0,1,2,2,0.52,0.5,0.72,0.2537,200,855,1055
2012-06-05,10,0,1,2,2,0.52,0.5,0.63,0.2985,232,354,586
2012-06-05,11,0,1,2,2,0.56,-,0.56,0.19399999999999998,260,486,746
2012-06-05,12,0,1,2,2,0.54,0.5152,0.56,0.2239,180,606,786
2012-06-05,13,0,1,2,2,0.6,0.6212,0.46,0.1642,264,603,867
2012-06-05,14,0,1,2,2,0.58,0.5455,0.46,0.1642,328,582,910
2012-06-05,15,0,1,2,2,0.58,-,0.46,0.1343,216,654,870
2012-06-05,16,0,1,2,1,0.6,0.6212,0.43,0.19399999999999998,364,1146,1510
2012-06-05,17,0,1,2,1,0.6,0.6212,0.43,0.0,344,2292,2636
2012-06-05,18,0,1,2,1,0.6,0.6212,0.43,0.19399999999999998,444,2037,2481
2012-06-05,19,0,1,2,1,0.58,0.5455,0.46,0.2537,272,1335,1607
2012-06-05,20,0,1,2,1,0.56,0.5303,0.49,0.2239,176,1113,1289
2012-06-05,21,0,1,2,1,0.54,0.5152,0.56,0.1642,120,759,879
2012-06-05,22,0,1,2,1,0.56,-,0.52,0.1045,88,513,601
2012-06-05,23,0,1,2,1,0.54,-,0.56,0.0896,80,279,359
2012-06-06,0,0,1,3,1,0.52,-,0.59,0.0896,12,138,150
2012-06-06,1,0,1,3,1,0.52,-,0.68,0.0,24,63,87
2012-06-06,2,0,1,3,1,0.5,0.4848,0.68,0.0,16,21,37
2012-06-06,3,0,1,3,1,0.46,0.4545,0.82,0.0,0,24,24
2012-06-06,4,0,1,3,1,0.46,0.4545,0.82,0.1045,12,21,33
2012-06-06,5,0,1,3,1,0.48,-,0.77,0.0,4,111,115
2012-06-06,6,0,1,3,1,0.48,0.4697,0.77,0.0,28,495,523
2012-06-06,7,0,1,3,1,0.5,0.4848,0.72,0.0,64,1593,1657
2012-06-06,8,0,1,3,1,0.54,0.5152,0.68,0.0,124,1911,2035
2012-06-06,9,0,1,3,1,0.56,0.5303,0.6,0.0896,140,804,944
2012-06-06,10,0,1,3,1,0.6,0.6212,0.46,0.0896,220,444,664
2012-06-06,11,0,1,3,1,0.62,0.6212,0.43,0.0896,260,483,743
2012-06-06,12,0,1,3,1,0.62,-,0.38,0.0,320,705,1025
2012-06-06,13,0,1,3,1,0.62,0.6212,0.41,0.0896,292,690,982
2012-06-06,14,0,1,3,1,0.64,-,0.38,0.0,444,573,1017
2012-06-06,15,0,1,3,1,0.64,-,0.38,0.0,300,675,975
2012-06-06,16,0,1,3,1,0.64,0.6212,0.41,0.1343,428,1035,1463
2012-06-06,17,0,1,3,1,0.62,0.6212,0.43,0.1343,288,1956,2244
2012-06-06,18,0,1,3,3,0.6,0.6212,0.53,0.19399999999999998,376,2064,2440
2012-06-06,19,0,1,3,1,0.56,0.5303,0.73,0.2985,208,1458,1666
2012-06-06,20,0,1,3,1,0.54,0.5152,0.73,0.2836,236,1047,1283
2012-06-06,21,0,1,3,1,0.54,0.5152,0.73,0.1642,152,780,932
2012-06-06,22,0,1,3,1,0.52,0.5,0.77,0.0896,108,663,771
2012-06-06,23,0,1,3,1,0.52,0.5,0.77,0.0,52,330,382
2012-06-07,0,0,1,4,1,0.52,0.5,0.77,0.1343,36,150,186
2012-06-07,1,0,1,4,1,0.52,0.5,0.77,0.1642,20,51,71
2012-06-07,2,0,1,4,1,0.52,-,0.77,0.0896,0,36,36
2012-06-07,3,0,1,4,1,0.5,0.4848,0.77,0.1045,0,15,15
2012-06-07,4,0,1,4,1,0.46,0.4545,0.88,0.1045,0,18,18
2012-06-07,5,0,1,4,1,0.48,0.4697,0.82,0.0896,0,102,102
2012-06-07,6,0,1,4,1,0.46,0.4545,0.88,0.1045,20,495,515
2012-06-07,7,0,1,4,1,0.5,0.4848,0.82,0.1642,80,1518,1598
2012-06-07,8,0,1,4,1,0.52,0.5,0.77,0.0,80,1983,2063
2012-06-07,9,0,1,4,1,0.58,-,0.68,0.0,148,900,1048
2012-06-07,10,0,1,4,1,0.6,0.6061,0.64,0.0896,224,462,686
2012-06-07,11,0,1,4,1,0.66,0.6212,0.47,0.2239,268,510,778
2012-06-07,12,0,1,4,1,0.7,0.6364,0.42,0.0,248,822,1070
2012-06-07,13,0,1,4,1,0.7,0.6364,0.37,0.2836,260,750,1010
2012-06-07,14,0,1,4,1,0.72,-,0.37,0.2537,268,594,862
2012-06-07,15,0,1,4,1,0.74,-,0.3,0.0,396,702,1098
2012-06-07,16,0,1,4,1,0.72,0.6515,0.34,0.2239,308,1167,1475
2012-06-07,17,0,1,4,1,0.72,0.6515,0.34,0.2537,364,2334,2698
2012-06-07,18,0,1,4,1,0.7,0.6364,0.34,0.2836,440,2109,2549
2012-06-07,19,0,1,4,1,0.7,0.6364,0.34,0.2836,260,1611,1871
2012-06-07,20,0,1,4,1,0.66,0.6212,0.36,0.2985,304,1206,1510
2012-06-07,21,0,1,4,1,0.62,0.6212,0.41,0.3284,120,849,969
2012-06-07,22,0,1,4,1,0.6,0.6212,0.46,0.1642,140,579,719
2012-06-07,23,0,1,4,1,0.56,-,0.52,0.1343,168,405,573
2012-06-08,0,0,1,5,1,0.56,0.5303,0.56,0.1642,72,177,249
2012-06-08,1,0,1,5,1,0.56,0.5303,0.56,0.1642,16,75,91
2012-06-08,2,0,1,5,1,0.56,-,0.56,0.0,8,51,59
2012-06-08,3,0,1,5,1,0.54,0.5152,0.6,0.0896,0,24,24
2012-06-08,4,0,1,5,1,0.52,0.5,0.63,0.0,4,27,31
2012-06-08,5,0,1,5,1,0.5,0.4848,0.72,0.1045,4,84,88
2012-06-08,6,0,1,5,1,0.52,0.5,0.68,0.0896,32,393,425
2012-06-08,7,0,1,5,1,0.52,-,0.72,0.1045,76,1227,1303
2012-06-08,8,0,1,5,1,0.58,0.5455,0.6,0.0896,148,1989,2137
2012-06-08,9,0,1,5,1,0.62,-,0.53,0.1642,188,1005,1193
2012-06-08,10,0,1,5,1,0.66,-,0.47,0.2537,248,561,809
2012-06-08,11,0,1,5,1,0.7,0.6364,0.42,0.2537,260,597,857
2012-06-08,12,0,1,5,1,0.72,0.6515,0.39,0.3284,356,840,1196
2012-06-08,13,0,1,5,1,0.74,0.6515,0.37,0.2537,516,861,1377
2012-06-08,14,0,1,5,1,0.76,0.6667,0.31,0.3881,512,735,1247
2012-06-08,15,0,1,5,1,0.76,0.6667,0.29,0.2836,392,897,1289
2012-06-08,16,0,1,5,1,0.76,0.6667,0.29,0.2985,444,1236,1680
2012-06-08,17,0,1,5,1,0.76,0.6667,0.29,0.19399999999999998,456,2037,2493
2012-06-08,18,0,1,5,1,0.76,0.6667,0.27,0.2239,588,1728,2316
2012-06-08,19,0,1,5,1,0.74,0.6515,0.3,0.2239,380,1380,1760
2012-06-08,20,0,1,5,1,0.72,0.6515,0.32,0.1343,468,873,1341
2012-06-08,21,0,1,5,1,0.7,0.6364,0.37,0.1343,332,768,1100
2012-06-08,22,0,1,5,1,0.68,0.6364,0.41,0.1045,244,690,934
2012-06-08,23,0,1,5,1,0.64,-,0.57,0.1642,208,489,697
2012-06-09,0,0,0,6,1,0.64,-,0.53,0.1045,216,456,672
2012-06-09,1,0,0,6,1,0.64,0.6212,0.53,0.0896,136,267,403
2012-06-09,2,0,0,6,1,0.64,0.6212,0.5,0.2239,84,204,288
2012-06-09,3,0,0,6,1,0.62,0.6212,0.57,0.0,48,84,132
2012-06-09,4,0,0,6,1,0.62,-,0.57,0.0,8,18,26
2012-06-09,5,0,0,6,1,0.6,0.6212,0.56,0.1045,16,45,61
2012-06-09,6,0,0,6,1,0.56,0.5303,0.64,0.1045,68,189,257
2012-06-09,7,0,0,6,1,0.58,0.5455,0.64,0.1045,104,183,287
2012-06-09,8,0,0,6,1,0.62,-,0.61,0.1045,168,606,774
2012-06-09,9,0,0,6,1,0.64,-,0.57,0.1642,396,723,1119
2012-06-09,10,0,0,6,1,0.7,0.6515,0.51,0.1045,672,894,1566
2012-06-09,11,0,0,6,1,0.76,0.6667,0.35,0.0,872,1053,1925
2012-06-09,12,0,0,6,1,0.8,0.6970000000000001,0.29,0.2537,784,1005,1789
2012-06-09,13,0,0,6,1,0.82,0.6970000000000001,0.24,0.2836,944,1047,1991
2012-06-09,14,0,0,6,1,0.82,0.6970000000000001,0.23,0.19399999999999998,956,1062,2018
2012-06-09,15,0,0,6,1,0.84,-,0.2,0.2985,872,1011,1883
2012-06-09,16,0,0,6,1,0.82,0.6970000000000001,0.24,0.19399999999999998,876,945,1821
2012-06-09,17,0,0,6,1,0.84,-,0.24,0.0,952,771,1723
2012-06-09,18,0,0,6,1,0.82,0.6970000000000001,0.24,0.2239,700,828,1528
2012-06-09,19,0,0,6,1,0.8,0.6970000000000001,0.29,0.1642,512,696,1208
2012-06-09,20,0,0,6,1,0.76,0.6667,0.35,0.2239,500,714,1214
2012-06-09,21,0,0,6,1,0.74,0.6515,0.4,0.19399999999999998,420,633,1053
2012-06-09,22,0,0,6,1,0.7,0.6515,0.58,0.1642,252,453,705
2012-06-09,23,0,0,6,1,0.68,0.6364,0.61,0.1642,276,483,759
2012-06-10,0,0,0,0,1,0.66,0.6212,0.69,0.1045,132,375,507
2012-06-10,1,0,0,0,1,0.64,0.6061,0.73,0.1343,128,252,380
2012-06-10,2,0,0,0,1,0.64,-,0.69,0.1343,68,168,236
2012-06-10,3,0,0,0,1,0.64,0.6061,0.73,0.1045,24,69,93
2012-06-10,4,0,0,0,1,0.62,-,0.78,0.0896,4,27,31
2012-06-10,5,0,0,0,1,0.62,0.6061,0.69,0.0896,12,30,42
2012-06-10,6,0,0,0,1,0.62,-,0.73,0.0,12,81,93
2012-06-10,7,0,0,0,1,0.6,0.5758,0.78,0.1045,84,123,207
2012-06-10,8,0,0,0,1,0.64,-,0.73,0.0896,236,366,602
2012-06-10,9,0,0,0,1,0.7,-,0.58,0.0,364,525,889
2012-06-10,10,0,0,0,1,0.76,-,0.4,0.1045,592,795,1387
2012-06-10,11,0,0,0,1,0.76,0.6818,0.45,0.0896,736,945,1681
2012-06-10,12,0,0,0,1,0.82,-,0.3,0.0,692,987,1679
2012-06-10,13,0,0,0,1,0.84,0.7273,0.28,0.1343,816,864,1680
2012-06-10,14,0,0,0,1,0.84,0.7273,0.3,0.1343,744,942,1686
2012-06-10,15,0,0,0,1,0.84,0.7273,0.3,0.2239,636,948,1584
2012-06-10,16,0,0,0,1,0.84,0.7424,0.36,0.2836,692,1005,1697
2012-06-10,17,0,0,0,1,0.82,0.7424,0.41,0.2836,736,1011,1747
2012-06-10,18,0,0,0,1,0.82,0.7273,0.38,0.2239,656,978,1634
2012-06-10,19,0,0,0,1,0.82,0.7121,0.28,0.2836,460,780,1240
2012-06-10,20,0,0,0,1,0.76,0.6818,0.48,0.1642,452,750,1202
2012-06-10,21,0,0,0,1,0.72,0.6818,0.62,0.1642,332,510,842
2012-06-10,22,0,0,0,1,0.7,-,0.65,0.1642,168,351,519
2012-06-10,23,0,0,0,1,0.72,0.6667,0.58,0.1045,120,240,360
2012-06-11,0,0,1,1,1,0.7,0.6515,0.65,0.1045,32,99,131
2012-06-11,1,0,1,1,1,0.66,0.6212,0.74,0.1642,36,45,81
2012-06-11,2,0,1,1,1,0.66,-,0.74,0.1045,20,36,56
2012-06-11,3,0,1,1,1,0.64,0.5909,0.78,0.1045,8,12,20
2012-06-11,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,21,21
2012-06-11,5,0,1,1,1,0.64,0.5909,0.78,0.1343,4,108,112
2012-06-11,6,0,1,1,1,0.62,0.5758,0.83,0.1045,32,408,440
2012-06-11,7,0,1,1,1,0.64,0.5909,0.78,0.1045,100,1434,1534
2012-06-11,8,0,1,1,1,0.66,-,0.74,0.1343,152,1839,1991
2012-06-11,9,0,1,1,1,0.7,0.6515,0.65,0.1343,228,777,1005
2012-06-11,10,0,1,1,1,0.72,0.6818,0.62,0.1642,208,285,493
2012-06-11,11,0,1,1,2,0.76,0.6818,0.48,0.2239,236,429,665
2012-06-11,12,0,1,1,2,0.8,0.7273,0.43,0.19399999999999998,252,594,846
2012-06-11,13,0,1,1,2,0.8,-,0.41,0.2985,252,555,807
2012-06-11,14,0,1,1,2,0.82,-,0.34,0.2836,264,579,843
2012-06-11,15,0,1,1,1,0.8,0.7121,0.41,0.3582,288,561,849
2012-06-11,16,0,1,1,2,0.8,-,0.41,0.4179,348,1020,1368
2012-06-11,17,0,1,1,2,0.8,0.7121,0.41,0.3582,340,2145,2485
2012-06-11,18,0,1,1,2,0.8,-,0.43,0.2985,420,2178,2598
2012-06-11,19,0,1,1,2,0.76,0.6818,0.48,0.3284,356,1521,1877
2012-06-11,20,0,1,1,2,0.74,0.6667,0.48,0.2239,244,999,1243
2012-06-11,21,0,1,1,2,0.72,0.6667,0.58,0.19399999999999998,128,654,782
2012-06-11,22,0,1,1,2,0.72,0.6667,0.58,0.19399999999999998,88,426,514
2012-06-11,23,0,1,1,2,0.7,0.6515,0.58,0.2239,32,216,248
2012-06-12,0,0,1,2,2,0.7,0.6515,0.58,0.2239,8,78,86
2012-06-12,1,0,1,2,2,0.68,-,0.65,0.1642,20,33,53
2012-06-12,2,0,1,2,2,0.68,0.6364,0.65,0.19399999999999998,0,18,18
2012-06-12,3,0,1,2,2,0.66,0.6212,0.69,0.2537,12,27,39
2012-06-12,4,0,1,2,3,0.6,0.5455,0.88,0.1642,0,12,12
2012-06-12,5,0,1,2,3,0.6,0.5455,0.88,0.1343,4,84,88
2012-06-12,6,0,1,2,2,0.6,-,0.88,0.1343,24,390,414
2012-06-12,7,0,1,2,3,0.62,0.5606,0.88,0.2537,64,861,925
2012-06-12,8,0,1,2,2,0.62,-,0.88,0.2239,60,1794,1854
2012-06-12,9,0,1,2,2,0.64,-,0.89,0.2836,124,762,886
2012-06-12,10,0,1,2,3,0.64,-,0.89,0.2836,116,288,404
2012-06-12,11,0,1,2,3,0.66,0.6061,0.83,0.3582,32,171,203
2012-06-12,12,0,1,2,3,0.66,-,0.83,0.2537,76,228,304
2012-06-12,13,0,1,2,3,0.66,0.6061,0.83,0.19399999999999998,44,144,188
2012-06-12,14,0,1,2,3,0.64,0.5758,0.89,0.2537,48,144,192
2012-06-12,15,0,1,2,3,0.66,0.5909,0.89,0.19399999999999998,88,282,370
2012-06-12,16,0,1,2,2,0.66,-,0.89,0.2836,120,627,747
2012-06-12,17,0,1,2,2,0.66,0.5909,0.89,0.2836,224,1875,2099
2012-06-12,18,0,1,2,1,0.68,0.6364,0.83,0.19399999999999998,228,1788,2016
2012-06-12,19,0,1,2,1,0.68,-,0.83,0.19399999999999998,188,1332,1520
2012-06-12,20,0,1,2,1,0.68,0.6364,0.83,0.19399999999999998,144,1050,1194
2012-06-12,21,0,1,2,1,0.68,0.6364,0.83,0.1045,164,699,863
2012-06-12,22,0,1,2,1,0.66,0.5909,0.94,0.1045,76,564,640
2012-06-12,23,0,1,2,3,0.66,0.5909,0.94,0.2239,44,234,278
2012-06-13,0,0,1,3,2,0.66,0.5909,0.94,0.19399999999999998,28,81,109
2012-06-13,1,0,1,3,1,0.64,-,0.78,0.0,28,63,91
2012-06-13,2,0,1,3,1,0.62,-,0.83,0.1343,0,12,12
2012-06-13,3,0,1,3,1,0.62,0.5758,0.83,0.19399999999999998,4,21,25
2012-06-13,4,0,1,3,1,0.6,-,0.83,0.1343,4,27,31
2012-06-13,5,0,1,3,1,0.6,0.5606,0.83,0.19399999999999998,8,114,122
2012-06-13,6,0,1,3,1,0.6,0.5606,0.83,0.2239,24,564,588
2012-06-13,7,0,1,3,1,0.6,0.5606,0.83,0.2985,100,1440,1540
2012-06-13,8,0,1,3,2,0.62,-,0.73,0.5224,164,2016,2180
2012-06-13,9,0,1,3,2,0.64,0.6061,0.69,0.5821,216,894,1110
2012-06-13,10,0,1,3,2,0.64,0.6061,0.65,0.4179,256,402,658
2012-06-13,11,0,1,3,2,0.66,0.6212,0.54,0.4478,256,546,802
2012-06-13,12,0,1,3,2,0.68,-,0.44,0.4179,372,723,1095
2012-06-13,13,0,1,3,2,0.7,0.6364,0.45,0.3881,208,609,817
2012-06-13,14,0,1,3,2,0.72,-,0.37,0.4179,392,666,1058
2012-06-13,15,0,1,3,1,0.72,0.6515,0.32,0.4925,260,648,908
2012-06-13,16,0,1,3,1,0.72,0.6515,0.3,0.4925,288,960,1248
2012-06-13,17,0,1,3,1,0.72,0.6515,0.32,0.4925,300,2346,2646
2012-06-13,18,0,1,3,1,0.72,0.6515,0.32,0.4478,416,1920,2336
2012-06-13,19,0,1,3,1,0.7,0.6364,0.34,0.3881,492,1644,2136
2012-06-13,20,0,1,3,1,0.68,0.6364,0.36,0.4179,344,1086,1430
